Area_code,State,Profit,Margin,Sales,COGS,Total_expenses,Marketing,Inventory,Date,Product_Type
781,Massachusetts,19,36,60,24,17,6,856,06-01-2010,Tea
781,Massachusetts,45,48,90,32,20,8,821,01-01-2011,Tea
781,Massachusetts,87,155,310,155,68,43,1280,09-01-2010,Espresso
781,Massachusetts,92,161,322,161,69,45,1267,10-01-2010,Espresso
781,Massachusetts,116,149,295,149,60,41,1156,05-01-2011,Espresso
786,Florida,93,119,210,78,56,25,798,11-01-2011,Coffee
786,Florida,17,132,227,95,115,86,554,04-01-2010,Espresso
786,Florida,17,129,221,92,112,83,599,05-01-2010,Espresso
786,Florida,25,154,264,110,129,100,665,06-01-2010,Espresso
786,Florida,86,117,202,87,51,28,472,05-01-2011,Espresso
786,Florida,48,62,109,48,25,15,599,05-01-2011,Herbal Tea
786,Florida,25,39,68,30,20,9,581,08-01-2011,Herbal Tea
786,Florida,24,70,134,56,54,21,385,10-01-2011,Herbal Tea
786,Florida,68,96,175,81,44,25,1046,06-01-2011,Herbal Tea
786,Florida,28,48,80,32,20,8,817,02-01-2010,Tea
801,Utah,47,92,170,78,45,24,965,01-01-2010,Coffee
801,Utah,24,60,110,50,36,15,1064,08-01-2010,Coffee
801,Utah,33,74,136,62,41,19,1059,09-01-2010,Coffee
801,Utah,39,81,150,69,42,21,1060,11-01-2010,Coffee
801,Utah,73,92,190,78,47,24,965,01-01-2011,Coffee
801,Utah,68,90,176,75,44,23,956,02-01-2011,Coffee
801,Utah,70,91,178,76,44,23,965,04-01-2011,Coffee
801,Utah,44,72,131,60,37,18,1070,07-01-2011,Coffee
801,Utah,26,71,124,53,45,17,299,03-01-2010,Coffee
801,Utah,19,62,108,46,43,15,367,06-01-2010,Coffee
801,Utah,16,57,100,43,41,14,388,07-01-2010,Coffee
801,Utah,21,65,114,49,44,16,392,12-01-2010,Coffee
801,Utah,39,71,132,53,45,17,299,03-01-2011,Coffee
801,Utah,33,65,120,48,43,15,380,09-01-2011,Coffee
801,Utah,39,105,190,85,66,32,494,01-01-2010,Coffee
801,Utah,24,83,150,67,59,25,599,09-01-2010,Coffee
801,Utah,38,102,184,82,64,31,601,11-01-2010,Coffee
801,Utah,61,105,213,85,69,32,494,01-01-2011,Coffee
801,Utah,50,98,190,80,64,30,494,04-01-2011,Coffee
801,Utah,37,88,159,72,57,27,606,08-01-2011,Coffee
801,Utah,39,85,163,68,59,25,619,12-01-2011,Coffee
801,Utah,-3,42,76,34,45,12,182,05-01-2010,Tea
801,Utah,-3,42,76,34,45,12,211,11-01-2010,Tea
801,Utah,-12,36,69,29,44,11,169,04-01-2011,Tea
801,Utah,-4,42,75,34,42,12,182,05-01-2011,Tea
801,Utah,35,63,112,49,28,16,617,02-01-2010,Espresso
801,Utah,34,62,110,48,28,15,611,03-01-2010,Espresso
801,Utah,37,67,119,52,30,17,605,04-01-2010,Espresso
801,Utah,32,60,106,46,28,15,587,07-01-2010,Espresso
801,Utah,62,99,176,77,37,25,581,08-01-2010,Espresso
801,Utah,87,133,236,103,46,33,564,10-01-2010,Espresso
801,Utah,50,62,117,48,28,15,611,03-01-2011,Espresso
801,Utah,48,63,110,48,26,15,593,06-01-2011,Espresso
801,Utah,83,90,169,69,34,22,572,09-01-2011,Espresso
801,Utah,126,130,246,101,45,33,552,11-01-2011,Espresso
801,Utah,31,52,87,35,21,9,894,07-01-2010,Espresso
801,Utah,21,55,93,38,34,12,241,01-01-2010,Herbal Tea
801,Utah,49,90,151,61,41,19,322,08-01-2010,Herbal Tea
801,Utah,33,71,120,49,38,15,310,10-01-2010,Herbal Tea
801,Utah,30,67,113,46,37,14,316,11-01-2010,Herbal Tea
801,Utah,50,72,129,49,38,15,241,04-01-2011,Herbal Tea
801,Utah,50,71,128,49,37,15,315,09-01-2011,Herbal Tea
801,Utah,49,71,128,49,38,15,310,10-01-2011,Herbal Tea
801,Utah,28,74,122,48,46,15,462,12-01-2010,Herbal Tea
801,Utah,58,94,155,62,48,20,436,06-01-2011,Herbal Tea
801,Utah,-32,18,106,88,50,27,715,03-01-2010,Herbal Tea
801,Utah,-12,49,169,120,61,37,1334,07-01-2010,Herbal Tea
801,Utah,-41,19,139,120,60,37,1439,08-01-2010,Herbal Tea
801,Utah,-45,11,115,104,56,32,1574,09-01-2010,Herbal Tea
801,Utah,-8,40,122,82,48,25,1804,11-01-2010,Herbal Tea
801,Utah,-47,18,113,88,50,27,715,03-01-2011,Herbal Tea
801,Utah,-21,38,135,98,49,30,973,05-01-2011,Herbal Tea
801,Utah,-17,49,167,120,57,37,1334,07-01-2011,Herbal Tea
801,Utah,-57,19,138,120,56,37,1439,08-01-2011,Herbal Tea
801,Utah,-7,63,107,44,70,40,251,03-01-2010,Tea
801,Utah,-3,73,125,52,76,47,313,06-01-2010,Tea
801,Utah,2,88,151,63,86,57,332,08-01-2010,Tea
801,Utah,-6,64,109,45,70,41,320,10-01-2010,Tea
801,Utah,-10,61,111,43,68,39,256,02-01-2011,Tea
801,Utah,0,82,140,59,76,53,338,07-01-2011,Tea
801,Utah,-10,62,113,44,69,40,325,09-01-2011,Tea
801,Utah,14,55,96,41,41,13,239,06-01-2010,Tea
801,Utah,12,52,91,39,40,12,248,09-01-2010,Tea
801,Utah,12,51,89,38,39,12,256,12-01-2010,Tea
801,Utah,14,47,92,35,40,11,196,01-01-2011,Tea
801,Utah,13,47,87,35,38,11,191,02-01-2011,Tea
801,Utah,15,49,91,36,39,11,187,03-01-2011,Tea
801,Utah,16,51,94,37,40,12,195,04-01-2011,Tea
801,Utah,23,59,102,44,39,14,258,07-01-2011,Tea
801,Utah,36,57,96,39,21,10,845,07-01-2010,Espresso
801,Utah,28,48,80,32,20,8,841,08-01-2010,Espresso
801,Utah,28,47,79,32,19,8,833,10-01-2010,Espresso
801,Utah,67,70,126,48,25,13,766,03-01-2011,Espresso
805,California,-116,-21,105,127,59,40,1215,05-01-2011,Coffee
805,California,357,534,890,356,177,124,2476,06-01-2010,Coffee
805,California,26,173,298,125,147,113,729,04-01-2010,Espresso
805,California,40,173,318,125,146,113,898,10-01-2011,Espresso
805,California,139,185,312,127,46,35,1007,07-01-2010,Herbal Tea
805,California,183,277,512,235,94,72,1060,05-01-2010,Herbal Tea
805,California,62,100,178,78,38,25,593,04-01-2010,Herbal Tea
805,California,67,107,190,83,40,27,584,05-01-2010,Herbal Tea
805,California,29,56,99,43,27,14,531,12-01-2010,Herbal Tea
805,California,96,132,223,91,36,25,777,04-01-2010,Tea
805,California,157,144,259,99,38,27,766,02-01-2011,Tea
805,California,184,178,298,123,42,34,941,08-01-2011,Tea
805,California,190,172,309,118,44,33,930,11-01-2011,Tea
806,Texas,68,107,190,83,39,27,574,06-01-2010,Coffee
806,Texas,98,112,197,87,38,28,564,07-01-2011,Coffee
806,Texas,62,74,141,58,32,19,548,09-01-2011,Coffee
806,Texas,46,68,121,46,37,14,424,11-01-2011,Herbal Tea
806,Texas,83,108,201,72,58,23,558,01-01-2011,Espresso
806,Texas,88,114,201,75,55,24,-1050,11-01-2011,Espresso
813,Florida,106,126,235,84,61,27,651,01-01-2011,Coffee
813,Florida,122,186,320,134,64,41,690,12-01-2010,Coffee
813,Florida,47,72,121,49,25,13,767,03-01-2010,Tea
813,Florida,22,130,239,94,115,85,694,11-01-2011,Espresso
813,Florida,80,108,200,80,54,26,415,03-01-2011,Espresso
813,Florida,18,39,69,30,21,9,581,08-01-2010,Herbal Tea
813,Florida,40,84,155,71,44,22,950,03-01-2010,Herbal Tea
813,Florida,59,84,165,71,44,22,950,03-01-2011,Herbal Tea
813,Florida,26,45,75,30,19,8,882,12-01-2010,Tea
815,Illinois,167,278,478,200,111,66,1095,06-01-2010,Coffee
815,Illinois,120,213,367,154,93,50,1132,10-01-2010,Coffee
815,Illinois,139,239,412,173,100,57,1150,11-01-2010,Coffee
815,Illinois,173,201,386,144,94,47,862,01-01-2011,Coffee
815,Illinois,287,329,562,238,113,78,1190,07-01-2011,Coffee
815,Illinois,178,213,391,154,93,50,1132,10-01-2011,Coffee
815,Illinois,206,239,439,173,100,57,1150,11-01-2011,Coffee
815,Illinois,115,176,298,122,61,39,789,10-01-2010,Coffee
815,Illinois,106,165,278,113,59,36,803,11-01-2010,Coffee
815,Illinois,151,158,285,109,56,34,585,03-01-2011,Coffee
815,Illinois,186,204,342,141,64,45,764,06-01-2011,Coffee
815,Illinois,171,176,318,122,61,39,789,10-01-2011,Coffee
815,Illinois,224,341,598,257,117,84,1662,10-01-2010,Espresso
815,Illinois,216,329,576,247,113,81,1744,12-01-2010,Espresso
815,Illinois,298,311,581,234,110,77,1282,02-01-2011,Espresso
815,Illinois,221,239,509,239,90,66,1464,04-01-2011,Espresso
815,Illinois,232,266,527,266,91,74,1819,07-01-2011,Espresso
815,Illinois,105,144,243,99,39,27,766,02-01-2010,Herbal Tea
815,Illinois,182,178,298,123,43,34,941,08-01-2011,Herbal Tea
815,Illinois,139,185,312,127,46,35,1007,07-01-2010,Herbal Tea
815,Illinois,116,157,265,108,41,30,971,10-01-2010,Herbal Tea
815,Illinois,147,137,247,95,38,26,809,02-01-2011,Herbal Tea
815,Illinois,157,145,261,100,39,28,822,04-01-2011,Herbal Tea
815,Illinois,172,157,282,108,41,30,971,10-01-2011,Herbal Tea
815,Illinois,84,117,198,81,33,22,441,03-01-2010,Tea
815,Illinois,83,117,198,81,34,22,460,04-01-2010,Tea
815,Illinois,99,136,230,94,37,26,608,07-01-2010,Tea
815,Illinois,84,118,199,81,34,22,588,09-01-2010,Tea
815,Illinois,116,111,199,76,33,21,580,10-01-2011,Tea
815,Illinois,44,96,160,64,52,21,593,05-01-2010,Tea
815,Illinois,31,79,131,52,48,17,668,07-01-2010,Tea
815,Illinois,84,108,201,72,57,23,558,01-01-2011,Tea
815,Illinois,79,108,192,72,55,23,541,03-01-2011,Tea
815,Illinois,41,79,130,52,46,17,662,08-01-2011,Tea
815,Illinois,82,110,194,72,55,23,650,10-01-2011,Tea
816,Missouri,35,98,177,79,63,30,593,10-01-2010,Coffee
816,Missouri,46,90,165,75,44,23,956,02-01-2010,Coffee
816,Missouri,24,60,110,50,36,15,1064,08-01-2010,Coffee
816,Missouri,36,76,139,63,40,19,1075,12-01-2010,Coffee
816,Missouri,50,74,145,62,40,19,1059,09-01-2011,Coffee
816,Missouri,0,46,82,36,46,13,252,07-01-2010,Tea
816,Missouri,-6,42,85,34,48,12,197,01-01-2011,Tea
816,Missouri,0,46,81,36,43,13,236,06-01-2011,Tea
816,Missouri,41,64,108,44,23,12,886,09-01-2010,Espresso
816,Missouri,36,58,97,39,22,10,799,05-01-2010,Espresso
816,Missouri,40,46,82,31,19,8,844,12-01-2011,Espresso
816,Missouri,-6,63,107,44,69,40,251,03-01-2010,Herbal Tea
816,Missouri,-1,82,141,59,83,53,338,07-01-2010,Herbal Tea
816,Missouri,-6,73,124,52,72,47,313,06-01-2011,Herbal Tea
816,Missouri,-47,18,113,88,50,27,715,03-01-2011,Herbal Tea
816,Missouri,-57,19,138,120,56,37,1439,08-01-2011,Herbal Tea
816,Missouri,9,47,82,35,38,11,191,02-01-2010,Tea
816,Missouri,19,60,105,45,41,14,253,08-01-2010,Tea
816,Missouri,19,55,95,41,38,13,239,06-01-2011,Tea
816,Missouri,1,49,89,40,48,15,219,07-01-2010,Tea
816,Missouri,1,49,88,40,45,15,219,07-01-2011,Tea
816,Missouri,-24,25,48,20,41,7,218,12-01-2011,Tea
817,Texas,253,277,507,235,87,72,1060,05-01-2011,Coffee
817,Texas,197,179,322,123,46,34,915,10-01-2011,Espresso
817,Texas,28,74,129,55,46,18,336,04-01-2010,Herbal Tea
817,Texas,26,62,107,46,40,15,415,08-01-2011,Herbal Tea
817,Texas,59,114,189,75,55,24,-1050,11-01-2010,Espresso
817,Texas,41,79,130,52,46,17,-587,08-01-2011,Espresso
818,California,-76,-13,110,123,63,39,964,04-01-2010,Coffee
818,California,-74,-13,109,122,61,39,2555,10-01-2010,Coffee
818,California,367,390,693,260,143,91,2548,10-01-2011,Coffee
818,California,-117,-26,122,148,91,48,1071,02-01-2010,Coffee
818,California,-209,-32,169,191,109,63,1564,04-01-2011,Coffee
818,California,-178,-24,147,162,96,53,3421,09-01-2011,Coffee
818,California,30,79,131,52,49,17,662,08-01-2010,Tea
818,California,80,108,192,72,54,23,541,03-01-2011,Tea
818,California,17,145,250,105,128,95,725,01-01-2010,Espresso
818,California,26,168,289,121,142,109,912,11-01-2010,Espresso
818,California,344,367,672,311,110,96,1296,08-01-2011,Herbal Tea
818,California,64,74,141,58,31,19,548,09-01-2011,Herbal Tea
818,California,167,266,532,266,99,74,1819,07-01-2010,Espresso
830,Texas,246,253,498,214,87,66,923,03-01-2011,Coffee
830,Texas,155,152,254,104,37,29,821,05-01-2011,Espresso
830,Texas,27,72,125,53,45,17,410,09-01-2010,Herbal Tea
830,Texas,28,64,107,43,36,13,424,09-01-2010,Herbal Tea
830,Texas,53,108,180,72,55,23,558,01-01-2010,Espresso
830,Texas,39,90,150,60,51,19,-718,09-01-2010,Espresso
831,California,220,335,587,252,115,83,1316,04-01-2010,Espresso
831,California,143,191,323,132,48,36,994,08-01-2010,Herbal Tea
831,California,72,112,199,87,40,28,564,07-01-2010,Herbal Tea
831,California,199,179,322,123,45,34,915,10-01-2011,Tea
831,California,98,136,230,94,38,26,608,07-01-2010,Tea
831,California,142,229,457,228,87,63,1436,02-01-2010,Espresso
832,Texas,161,247,456,209,86,64,969,04-01-2010,Coffee
832,Texas,142,132,238,91,36,25,777,04-01-2011,Espresso
832,Texas,98,136,230,94,38,26,608,07-01-2010,Espresso
832,Texas,125,117,211,81,33,22,460,04-01-2011,Espresso
832,Texas,24,68,118,50,44,16,397,06-01-2010,Herbal Tea
832,Texas,48,102,170,68,54,22,9,04-01-2010,Espresso
832,Texas,55,110,182,72,55,23,-868,10-01-2010,Espresso
845,New York,370,548,912,364,178,127,2654,07-01-2010,Coffee
845,New York,368,546,910,364,178,127,2617,08-01-2010,Coffee
845,New York,271,420,699,279,149,97,2642,12-01-2010,Coffee
845,New York,79,112,189,77,33,21,449,02-01-2010,Tea
845,New York,145,145,243,100,37,28,598,08-01-2011,Tea
845,New York,-202,-56,69,125,146,113,3142,10-01-2010,Espresso
845,New York,-309,-62,67,125,146,113,1118,03-01-2011,Espresso
845,New York,-326,-72,71,144,153,131,1979,06-01-2011,Espresso
845,New York,-332,-69,70,135,155,122,3641,12-01-2011,Espresso
845,New York,129,258,513,255,129,96,1622,10-01-2010,Herbal Tea
845,New York,137,239,577,302,147,114,1518,09-01-2011,Herbal Tea
845,New York,-113,-27,180,207,86,64,965,01-01-2010,Herbal Tea
845,New York,-178,-33,192,213,87,66,1214,02-01-2011,Herbal Tea
845,New York,-353,-139,119,251,99,77,3948,09-01-2011,Herbal Tea
845,New York,157,145,261,100,39,28,981,09-01-2011,Tea
845,New York,121,163,276,113,42,31,897,06-01-2010,Tea
847,Illinois,163,271,467,196,108,64,1167,08-01-2010,Coffee
847,Illinois,194,310,534,224,116,73,1191,12-01-2010,Coffee
847,Illinois,95,150,254,104,55,33,596,02-01-2010,Coffee
847,Illinois,168,185,309,127,59,40,671,05-01-2011,Coffee
847,Illinois,207,222,373,154,67,49,833,07-01-2011,Coffee
847,Illinois,171,176,318,122,61,39,801,09-01-2011,Coffee
847,Illinois,157,165,296,113,59,36,803,11-01-2011,Coffee
847,Illinois,167,266,532,266,99,74,1797,08-01-2010,Espresso
847,Illinois,129,212,423,211,83,59,1778,11-01-2010,Espresso
847,Illinois,230,266,527,266,92,74,1797,08-01-2011,Espresso
847,Illinois,191,212,451,211,83,59,1778,11-01-2011,Espresso
847,Illinois,141,132,238,91,37,25,777,04-01-2011,Herbal Tea
847,Illinois,39,68,120,52,29,17,554,08-01-2010,Herbal Tea
847,Illinois,99,137,232,95,38,26,809,02-01-2010,Herbal Tea
847,Illinois,88,124,210,86,36,24,499,05-01-2010,Tea
847,Illinois,48,73,123,50,25,14,589,11-01-2010,Tea
847,Illinois,121,124,208,86,33,24,499,05-01-2011,Tea
847,Illinois,55,110,182,72,55,23,650,10-01-2010,Tea
850,Florida,104,172,286,114,68,37,810,08-01-2010,Coffee
850,Florida,108,134,237,88,61,29,653,04-01-2011,Coffee
850,Florida,105,164,282,118,59,36,636,06-01-2010,Coffee
850,Florida,65,68,123,47,24,13,772,02-01-2011,Tea
850,Florida,24,128,234,92,112,83,541,02-01-2011,Espresso
850,Florida,25,132,242,95,115,86,554,04-01-2011,Espresso
850,Florida,23,129,219,92,104,83,599,05-01-2011,Espresso
850,Florida,73,132,231,99,59,32,565,08-01-2010,Espresso
850,Florida,53,62,123,48,29,15,623,01-01-2011,Herbal Tea
850,Florida,16,70,126,56,54,21,385,10-01-2010,Herbal Tea
850,Florida,42,84,154,70,42,21,957,02-01-2010,Herbal Tea
850,Florida,58,82,161,69,43,21,965,04-01-2011,Herbal Tea
850,Florida,97,123,224,103,49,31,1073,08-01-2011,Herbal Tea
850,Florida,35,56,94,38,21,10,871,10-01-2010,Tea
850,Florida,42,48,85,32,20,8,817,02-01-2011,Tea
857,Massachusetts,348,402,474,72,54,23,-3004,10-01-2010,Coffee
857,Massachusetts,505,395,501,75,55,24,235,02-01-2011,Coffee
857,Massachusetts,516,402,505,72,54,23,-3004,10-01-2011,Coffee
857,Massachusetts,481,379,484,75,55,24,-3287,11-01-2011,Coffee
857,Massachusetts,15,32,53,21,17,5,449,03-01-2010,Tea
857,Massachusetts,25,44,73,29,19,8,490,12-01-2010,Tea
857,Massachusetts,-46,46,104,52,77,47,520,09-01-2011,Espresso
857,Massachusetts,12,65,118,53,53,20,361,05-01-2010,Herbal Tea
857,Massachusetts,6,57,102,45,51,17,409,09-01-2010,Herbal Tea
857,Massachusetts,22,69,132,55,54,20,410,11-01-2011,Herbal Tea
857,Massachusetts,22,42,71,29,20,8,835,05-01-2010,Tea
857,Massachusetts,26,36,59,24,16,6,856,06-01-2011,Tea
857,Massachusetts,113,146,288,145,60,40,1292,08-01-2011,Espresso
857,Massachusetts,129,153,326,153,66,42,1319,12-01-2011,Espresso
858,California,-192,-67,86,154,67,49,2105,08-01-2011,Coffee
858,California,384,405,719,270,146,94,2041,03-01-2011,Coffee
858,California,58,114,189,75,56,24,549,02-01-2010,Tea
858,California,80,112,189,77,32,21,449,02-01-2010,Tea
860,Connecticut,91,155,258,103,64,33,1130,09-01-2010,Coffee
860,Connecticut,115,188,313,125,73,41,1119,10-01-2010,Coffee
860,Connecticut,180,195,346,130,74,42,945,02-01-2011,Coffee
860,Connecticut,169,186,329,123,72,40,932,03-01-2011,Coffee
860,Connecticut,18,37,62,25,19,7,769,03-01-2010,Tea
860,Connecticut,15,31,51,20,16,5,814,07-01-2010,Tea
860,Connecticut,17,34,57,23,17,6,809,09-01-2010,Tea
860,Connecticut,23,34,56,23,16,6,787,05-01-2011,Tea
860,Connecticut,21,31,51,20,15,5,814,07-01-2011,Tea
860,Connecticut,7,105,180,75,98,68,522,01-01-2010,Espresso
860,Connecticut,3,90,155,65,87,58,513,02-01-2010,Espresso
860,Connecticut,0,87,150,63,87,57,506,03-01-2010,Espresso
860,Connecticut,0,87,150,63,87,57,521,04-01-2010,Espresso
860,Connecticut,-5,66,113,47,71,42,622,07-01-2010,Espresso
860,Connecticut,-8,61,105,44,69,39,617,08-01-2010,Espresso
860,Connecticut,-3,75,127,53,72,48,597,06-01-2011,Espresso
860,Connecticut,26,71,124,53,45,17,299,03-01-2010,Espresso
860,Connecticut,23,65,113,48,42,15,380,09-01-2010,Espresso
860,Connecticut,21,64,111,47,43,15,375,10-01-2010,Espresso
860,Connecticut,26,71,124,53,45,17,380,11-01-2010,Espresso
860,Connecticut,36,68,127,51,44,16,311,04-01-2011,Espresso
860,Connecticut,30,65,112,48,40,15,334,05-01-2011,Espresso
860,Connecticut,22,57,99,43,38,14,388,07-01-2011,Espresso
860,Connecticut,40,105,190,85,65,32,494,01-01-2010,Herbal Tea
860,Connecticut,33,96,173,77,63,29,529,05-01-2010,Herbal Tea
860,Connecticut,28,88,160,72,60,27,606,08-01-2010,Herbal Tea
860,Connecticut,38,102,184,82,64,31,601,11-01-2010,Herbal Tea
860,Connecticut,62,105,213,85,68,32,494,01-01-2011,Herbal Tea
860,Connecticut,44,93,167,76,57,28,580,06-01-2011,Herbal Tea
860,Connecticut,44,93,167,76,57,28,613,07-01-2011,Herbal Tea
860,Connecticut,40,85,163,68,58,25,619,12-01-2011,Herbal Tea
860,Connecticut,46,90,165,75,44,23,956,02-01-2010,Herbal Tea
860,Connecticut,46,91,167,76,45,23,965,04-01-2010,Herbal Tea
860,Connecticut,35,77,142,65,42,20,1053,10-01-2010,Herbal Tea
860,Connecticut,73,92,190,78,47,24,965,01-01-2011,Herbal Tea
860,Connecticut,42,65,109,44,23,12,844,05-01-2010,Tea
860,Connecticut,36,59,99,40,23,11,881,10-01-2010,Tea
860,Connecticut,47,73,123,50,26,14,898,12-01-2010,Tea
860,Connecticut,70,72,129,49,25,13,809,03-01-2011,Tea
860,Connecticut,61,64,115,44,23,12,886,09-01-2011,Tea
860,Connecticut,76,78,141,54,27,15,885,11-01-2011,Tea
863,Florida,110,125,228,89,51,27,481,03-01-2011,Coffee
863,Florida,138,159,271,114,55,35,555,05-01-2011,Coffee
863,Florida,46,70,118,48,24,13,851,10-01-2010,Tea
863,Florida,30,51,85,34,21,9,863,12-01-2010,Tea
863,Florida,17,130,223,93,113,84,692,09-01-2010,Espresso
863,Florida,62,117,204,87,55,28,472,05-01-2010,Espresso
863,Florida,71,130,227,97,59,32,575,07-01-2010,Espresso
863,Florida,58,114,199,85,56,28,555,09-01-2010,Espresso
863,Florida,34,62,110,48,28,15,623,01-01-2010,Herbal Tea
863,Florida,35,63,112,49,28,16,611,03-01-2010,Herbal Tea
863,Florida,36,65,115,50,29,16,587,07-01-2010,Herbal Tea
863,Florida,27,48,81,33,21,9,813,03-01-2010,Tea
863,Florida,40,48,86,33,21,9,813,03-01-2011,Tea
863,Florida,44,53,88,36,20,10,838,05-01-2011,Tea
903,Texas,63,100,178,78,37,25,593,04-01-2010,Coffee
903,Texas,106,144,243,99,38,27,766,02-01-2010,Espresso
903,Texas,20,63,110,47,43,15,420,07-01-2010,Herbal Tea
903,Texas,33,68,117,50,41,16,397,06-01-2011,Herbal Tea
903,Texas,58,90,160,60,51,19,-718,09-01-2011,Espresso
904,Florida,78,141,235,94,63,31,697,05-01-2010,Coffee
904,Florida,99,167,278,111,68,36,767,06-01-2010,Coffee
904,Florida,104,172,286,114,68,37,822,07-01-2010,Coffee
904,Florida,99,126,224,84,59,27,632,03-01-2011,Coffee
904,Florida,132,143,261,102,54,31,666,11-01-2011,Coffee
904,Florida,63,91,154,63,28,17,864,08-01-2010,Tea
904,Florida,49,75,126,51,26,14,857,09-01-2010,Tea
904,Florida,70,72,129,49,25,13,767,03-01-2011,Tea
904,Florida,70,72,129,49,25,13,779,04-01-2011,Tea
904,Florida,87,91,153,63,26,17,864,08-01-2011,Tea
904,Florida,42,47,83,31,19,8,856,11-01-2011,Tea
904,Florida,58,112,195,83,54,27,433,04-01-2010,Espresso
904,Florida,101,132,229,99,55,32,565,08-01-2011,Espresso
904,Florida,15,29,54,22,19,7,573,10-01-2011,Herbal Tea
904,Florida,18,32,60,24,20,7,567,12-01-2011,Herbal Tea
904,Florida,19,74,133,59,55,22,403,07-01-2010,Herbal Tea
904,Florida,20,66,134,54,56,20,312,01-01-2011,Herbal Tea
904,Florida,18,65,126,53,53,20,306,02-01-2011,Herbal Tea
904,Florida,23,72,129,58,51,22,338,05-01-2011,Herbal Tea
904,Florida,55,103,189,86,48,26,1081,07-01-2010,Herbal Tea
904,Florida,71,94,185,80,46,24,1055,10-01-2011,Herbal Tea
904,Florida,30,51,85,34,21,9,821,04-01-2010,Tea
904,Florida,45,51,91,34,21,9,821,04-01-2011,Tea
909,California,-27,28,132,104,55,33,685,02-01-2010,Coffee
909,California,-110,-13,116,122,61,39,2555,10-01-2011,Coffee
909,California,-120,-24,138,162,96,53,3421,09-01-2010,Coffee
909,California,-127,-27,146,173,100,57,3909,11-01-2010,Coffee
909,California,-217,-36,200,238,113,78,2797,07-01-2011,Coffee
909,California,362,392,681,295,121,97,1714,08-01-2011,Espresso
909,California,99,112,197,87,37,28,564,07-01-2011,Herbal Tea
914,New York,508,546,902,364,166,127,2617,08-01-2011,Coffee
914,New York,70,73,131,50,26,14,589,11-01-2011,Tea
914,New York,-205,-59,66,125,146,113,1382,04-01-2010,Espresso
914,New York,-236,-72,72,144,164,131,1979,06-01-2010,Espresso
914,New York,-300,-56,74,125,146,113,3142,10-01-2011,Espresso
914,New York,-300,-60,65,121,142,109,3385,11-01-2011,Espresso
914,New York,-119,-32,182,214,87,66,1480,03-01-2010,Herbal Tea
914,New York,-156,-65,160,225,91,69,4742,11-01-2010,Herbal Tea
914,New York,-197,-46,196,244,90,75,2636,06-01-2011,Herbal Tea
914,New York,-226,-62,196,260,95,80,3076,07-01-2011,Herbal Tea
914,New York,184,178,298,123,42,34,947,06-01-2011,Tea
914,New York,133,178,301,123,45,34,941,08-01-2010,Tea
914,New York,153,152,254,104,38,29,952,07-01-2011,Tea
914,New York,188,172,309,118,45,33,930,11-01-2011,Tea
914,New York,349,325,601,239,90,66,1262,04-01-2011,Espresso
915,Texas,26,52,92,40,26,13,536,11-01-2010,Coffee
915,Texas,104,109,206,84,39,27,603,03-01-2011,Coffee
915,Texas,188,172,309,118,45,33,930,11-01-2011,Espresso
915,Texas,78,111,187,76,33,21,580,10-01-2010,Espresso
915,Texas,27,71,123,52,44,17,361,05-01-2010,Herbal Tea
915,Texas,49,80,149,60,47,19,329,02-01-2011,Herbal Tea
915,Texas,37,71,122,52,41,17,361,05-01-2011,Herbal Tea
915,Texas,52,72,129,49,37,15,351,03-01-2011,Herbal Tea
916,California,-2,50,145,95,52,30,608,01-01-2010,Coffee
916,California,-61,16,133,109,57,34,796,03-01-2011,Coffee
916,California,-83,3,124,113,59,36,2758,11-01-2011,Coffee
916,California,-141,-32,159,191,109,63,1564,04-01-2010,Coffee
916,California,26,169,290,121,143,110,712,02-01-2010,Espresso
916,California,39,169,309,121,143,110,712,02-01-2011,Espresso
916,California,39,168,308,121,142,109,912,11-01-2011,Espresso
916,California,211,324,567,243,113,80,1260,03-01-2010,Espresso
916,California,197,191,320,132,45,36,994,08-01-2011,Herbal Tea
916,California,132,124,224,86,35,24,1003,12-01-2011,Herbal Tea
916,California,249,367,678,311,118,96,1296,08-01-2010,Herbal Tea
916,California,134,179,302,123,45,34,959,12-01-2010,Tea
916,California,125,117,211,81,33,22,441,03-01-2011,Tea
916,California,167,266,532,266,99,74,1797,08-01-2010,Espresso
916,California,157,251,501,250,94,70,1820,12-01-2010,Espresso
917,New York,245,387,645,258,142,90,2067,02-01-2010,Coffee
917,New York,312,474,790,316,162,110,2580,09-01-2010,Coffee
917,New York,493,534,882,356,165,124,2476,06-01-2011,Coffee
917,New York,92,239,541,302,147,114,1518,09-01-2010,Herbal Tea
917,New York,392,352,618,228,88,63,1402,02-01-2011,Espresso
917,New York,565,464,719,211,83,59,933,11-01-2011,Espresso
918,Oklahoma,29,56,100,44,27,14,618,02-01-2010,Coffee
918,Oklahoma,29,55,98,43,26,14,613,03-01-2010,Coffee
918,Oklahoma,29,56,99,43,27,14,597,06-01-2010,Coffee
918,Oklahoma,74,115,205,90,41,29,572,10-01-2010,Coffee
918,Oklahoma,71,112,200,88,41,29,561,11-01-2010,Coffee
918,Oklahoma,49,60,113,46,27,15,608,04-01-2011,Coffee
918,Oklahoma,41,56,98,43,24,14,602,05-01-2011,Coffee
918,Oklahoma,110,115,218,90,41,29,572,10-01-2011,Coffee
